Date,Wind_mph,Temp_F,Cloud_Cover,Start_Time,End_Time,Visit_Number,Species,Count,Ecosystem
8/25/23,0,66,1,822,831,1,Woodhouse's Scrub-Jay,3,Pinyon woodland
8/25/23,0,66,1,822,831,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/25/23,0,66,1,910,919,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/25/23,0,66,1,910,919,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/25/23,0,66,1,935,944,1,Woodhouse's Scrub-Jay,2,Pinyon woodland
8/25/23,0,66,1,935,944,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/25/23,0,66,1,954,1003,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/25/23,0,66,1,954,1003,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/25/23,0,66,1,954,1003,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/25/23,10,66,5,1007,1016,1,Woodhouse's Scrub-Jay,2,Pinyon woodland
8/25/23,10,66,5,1028,1037,1,Woodhouse's Scrub-Jay,3,Pinyon woodland
8/25/23,10,66,5,1100,1109,1,Woodhouse's Scrub-Jay,2,Pinyon woodland
8/25/23,10,66,5,1100,1109,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/26/23,3,69,4,914,923,2,American Robin,2,Pinyon woodland
8/26/23,3,69,4,653,702,2,Bewick's Wren,1,Pinyon woodland
8/26/23,3,69,4,718,727,2,Bewick's Wren,2,Pinyon woodland
8/26/23,3,69,4,750,800,2,Bewick's Wren,2,Pinyon woodland
8/26/23,3,69,4,813,822,2,Bewick's Wren,1,Pinyon woodland
8/26/23,3,69,4,901,910,2,Black-headed Grosbeak,1,Pinyon woodland
8/26/23,3,69,4,942,951,2,Blue-gray Gnatcatcher,5,Pinyon woodland
8/26/23,3,69,4,1055,NA,2,Bushtit,NA,Pinyon woodland
8/26/23,3,69,4,813,822,2,Canyon Towhee,1,Pinyon woodland
8/26/23,3,69,4,813,822,2,Canyon Towhee,1,Pinyon woodland
8/26/23,3,69,4,718,727,2,Chipping Sparrow,2,Pinyon woodland
8/26/23,3,69,4,653,702,2,Common Raven,1,Pinyon woodland
8/26/23,3,69,4,653,702,2,Common Raven,NA,Pinyon woodland
8/26/23,3,69,4,839,848,2,Common Raven,NA,Pinyon woodland
8/26/23,3,69,4,901,910,2,Common Raven,NA,Pinyon woodland
8/26/23,3,69,4,839,848,2,Gray Flycatcher,1,Pinyon woodland
8/26/23,3,69,4,839,848,2,Gray Flycatcher,1,Pinyon woodland
8/26/23,3,69,4,1055,NA,2,Gray Vireo,NA,Pinyon woodland
8/26/23,3,69,4,1055,NA,2,Gray Vireo,NA,Pinyon woodland
8/26/23,3,69,4,839,848,2,Gray Vireo,1,Pinyon woodland
8/26/23,3,69,4,942,951,2,House Wren,2,Pinyon woodland
8/26/23,3,69,4,1015,1024,2,House Wren,1,Pinyon woodland
8/26/23,3,69,4,653,702,2,Juniper Titmouse,2,Pinyon woodland
8/26/23,3,69,4,718,727,2,Juniper Titmouse,3,Pinyon woodland
8/26/23,3,69,4,1055,NA,2,Juniper Titmouse,NA,Pinyon woodland
8/26/23,3,69,4,750,800,2,Juniper Titmouse,4,Pinyon woodland
8/26/23,3,69,4,750,800,2,Juniper Titmouse,1,Pinyon woodland
8/26/23,3,69,4,839,848,2,Juniper Titmouse,1,Pinyon woodland
8/26/23,3,69,4,942,951,2,Juniper Titmouse,3,Pinyon woodland
8/26/23,3,69,4,1015,1024,2,Juniper Titmouse,2,Pinyon woodland
8/26/23,3,69,4,718,727,2,Ladder-backed Woodpecker,1,Pinyon woodland
8/26/23,3,69,4,750,800,2,Ladder-backed Woodpecker,2,Pinyon woodland
8/26/23,3,69,4,839,848,2,Ladder-backed Woodpecker,2,Pinyon woodland
8/26/23,3,69,4,942,951,2,Ladder-backed Woodpecker,1,Pinyon woodland
8/26/23,3,69,4,750,800,2,Lesser Goldfinch,5,Pinyon woodland
8/26/23,3,69,4,653,702,2,Mourning Dove,NA,Pinyon woodland
8/26/23,3,69,4,1110,NA,2,Northern Mockingbird,NA,Pinyon woodland
8/26/23,3,69,4,718,727,2,Pinyon Jay,NA,Pinyon woodland
8/26/23,3,69,4,718,727,2,Pinyon Jay,NA,Pinyon woodland
8/26/23,3,69,4,750,800,2,Pinyon Jay,NA,Pinyon woodland
8/26/23,3,69,4,813,822,2,Pinyon Jay,NA,Pinyon woodland
8/26/23,3,69,4,839,848,2,Pinyon Jay,NA,Pinyon woodland
8/26/23,3,69,4,901,910,2,Pinyon Jay,NA,Pinyon woodland
8/26/23,3,69,4,942,951,2,Pinyon Jay,2,Pinyon woodland
8/26/23,3,69,4,942,951,2,Pinyon Jay,NA,Pinyon woodland
8/26/23,3,69,4,1015,1024,2,Pinyon Jay,NA,Pinyon woodland
8/26/23,3,69,4,718,727,2,Savannah Sparrow,4,Pinyon woodland
8/26/23,3,69,4,1045,NA,2,Scott's Oriole,NA,Pinyon woodland
8/26/23,3,69,4,718,727,2,Spotted Towhee,1,Pinyon woodland
8/26/23,3,69,4,750,800,2,Spotted Towhee,1,Pinyon woodland
8/26/23,3,69,4,750,800,2,Spotted Towhee,1,Pinyon woodland
8/26/23,3,69,4,813,822,2,Spotted Towhee,1,Pinyon woodland
8/26/23,3,69,4,839,848,2,Spotted Towhee,1,Pinyon woodland
8/26/23,3,69,4,839,848,2,Spotted Towhee,1,Pinyon woodland
8/26/23,3,69,4,839,848,2,Spotted Towhee,1,Pinyon woodland
8/26/23,3,69,4,839,848,2,Spotted Towhee,1,Pinyon woodland
8/26/23,3,69,4,914,923,2,Spotted Towhee,1,Pinyon woodland
8/26/23,3,69,4,942,951,2,Spotted Towhee,2,Pinyon woodland
8/26/23,3,69,4,1015,1024,2,Spotted Towhee,1,Pinyon woodland
8/26/23,3,69,4,718,727,2,Townsend's Solitaire,1,Pinyon woodland
8/26/23,3,69,4,750,800,2,Townsend's Solitaire,1,Pinyon woodland
8/26/23,3,69,4,942,951,2,Townsend's Solitaire,1,Pinyon woodland
8/26/23,3,69,4,901,910,2,Turkey Vulture,NA,Pinyon woodland
8/26/23,3,69,4,718,727,2,Western Wood-Peewee,1,Pinyon woodland
8/26/23,3,69,4,839,848,2,White-winged Dove,NA,Pinyon woodland
8/26/23,3,69,4,653,702,2,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/26/23,3,69,4,653,702,2,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/26/23,3,69,4,653,702,2,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/26/23,3,69,4,718,727,2,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/26/23,3,69,4,718,727,2,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/26/23,3,69,4,718,727,2,Woodhouse's Scrub-Jay,2,Pinyon woodland
8/26/23,3,69,4,750,800,2,Woodhouse's Scrub-Jay,3,Pinyon woodland
8/26/23,3,69,4,750,800,2,Woodhouse's Scrub-Jay,2,Pinyon woodland
8/26/23,3,69,4,813,822,2,Woodhouse's Scrub-Jay,3,Pinyon woodland
8/26/23,3,69,4,813,822,2,Woodhouse's Scrub-Jay,2,Pinyon woodland
8/26/23,3,69,4,839,848,2,Woodhouse's Scrub-Jay,2,Pinyon woodland
8/26/23,3,69,4,839,848,2,Woodhouse's Scrub-Jay,2,Pinyon woodland
8/26/23,3,69,4,901,910,2,Woodhouse's Scrub-Jay,2,Pinyon woodland
8/26/23,3,69,4,901,910,2,Woodhouse's Scrub-Jay,2,Pinyon woodland
8/26/23,3,69,4,914,923,2,Woodhouse's Scrub-Jay,2,Pinyon woodland
8/26/23,3,69,4,942,951,2,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/26/23,3,69,4,942,951,2,Woodhouse's Scrub-Jay,3,Pinyon woodland
8/26/23,3,69,4,942,951,2,Woodhouse's Scrub-Jay,NA,Pinyon woodland
8/26/23,3,69,4,1015,1024,2,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/26/23,3,69,4,1015,1024,2,Woodhouse's Scrub-Jay,2,Pinyon woodland
8/27/23,0,67,7,658,707,3,Bewick's Wren,1,Pinyon woodland
8/27/23,5,67,7,753,802,3,Bewick's Wren,1,Pinyon woodland
8/27/23,5,67,7,814,823,3,Bewick's Wren,1,Pinyon woodland
8/27/23,5,67,7,833,842,3,Bewick's Wren,2,Pinyon woodland
8/27/23,5,67,7,908,917,3,Bewick's Wren,2,Pinyon woodland
8/27/23,5,67,7,908,917,3,Bewick's Wren,1,Pinyon woodland
8/27/23,5,67,7,933,942,3,Bewick's Wren,1,Pinyon woodland
8/27/23,5,67,7,933,942,3,Bewick's Wren,1,Pinyon woodland
8/27/23,5,67,7,753,802,3,Black-headed Grosbeak,1,Pinyon woodland
8/27/23,0,67,7,658,707,3,Blue-gray Gnatcatcher,1,Pinyon woodland
8/27/23,5,67,7,753,802,3,Blue-gray Gnatcatcher,2,Pinyon woodland
8/27/23,5,67,7,833,842,3,Blue-gray Gnatcatcher,1,Pinyon woodland
8/27/23,5,67,7,833,842,3,Broad-tailed Hummingbird,NA,Pinyon woodland
8/27/23,5,67,7,853,902,3,Broad-tailed Hummingbird,1,Pinyon woodland
8/27/23,5,67,7,753,802,3,Bullock's Oriole,2,Pinyon woodland
8/27/23,5,67,7,753,802,3,Bullock's Oriole,1,Pinyon woodland
8/27/23,5,67,7,933,942,3,Canyon Towhee,1,Pinyon woodland
8/27/23,5,67,7,955,1004,3,Canyon Towhee,1,Pinyon woodland
8/27/23,0,67,7,658,707,3,Common Raven,2,Pinyon woodland
8/27/23,0,67,7,658,707,3,Common Raven,NA,Pinyon woodland
8/27/23,0,67,7,658,707,3,Cooper's Hawk,1,Pinyon woodland
8/27/23,5,67,7,1035,NA,3,Gambel's Quail,NA,Pinyon woodland
8/27/23,5,67,7,725,734,3,Gray Flycatcher,2,Pinyon woodland
8/27/23,5,67,7,725,734,3,Gray Vireo,2,Pinyon woodland
8/27/23,5,67,7,725,734,3,Gray Vireo,1,Pinyon woodland
8/27/23,5,67,7,814,823,3,Gray Vireo,1,Pinyon woodland
8/27/23,5,67,7,908,917,3,Gray Vireo,1,Pinyon woodland
8/27/23,0,67,7,658,707,3,House Finch,2,Pinyon woodland
8/27/23,5,67,7,853,902,3,House Finch,2,Pinyon woodland
8/27/23,5,67,7,955,1004,3,House Wren,2,Pinyon woodland
8/27/23,0,67,7,658,707,3,Juniper Titmouse,2,Pinyon woodland
8/27/23,5,67,7,725,734,3,Juniper Titmouse,4,Pinyon woodland
8/27/23,5,67,7,753,802,3,Juniper Titmouse,1,Pinyon woodland
8/27/23,5,67,7,753,802,3,Juniper Titmouse,1,Pinyon woodland
8/27/23,5,67,7,814,823,3,Juniper Titmouse,2,Pinyon woodland
8/27/23,5,67,7,833,842,3,Juniper Titmouse,3,Pinyon woodland
8/27/23,5,67,7,833,842,3,Juniper Titmouse,4,Pinyon woodland
8/27/23,5,67,7,853,902,3,Juniper Titmouse,3,Pinyon woodland
8/27/23,5,67,7,908,917,3,Juniper Titmouse,2,Pinyon woodland
8/27/23,5,67,7,933,942,3,Juniper Titmouse,2,Pinyon woodland
8/27/23,5,67,7,955,1004,3,Juniper Titmouse,1,Pinyon woodland
8/27/23,0,67,7,658,707,3,Ladder-backed Woodpecker,1,Pinyon woodland
8/27/23,5,67,7,725,734,3,Ladder-backed Woodpecker,1,Pinyon woodland
8/27/23,5,67,7,753,802,3,Ladder-backed Woodpecker,1,Pinyon woodland
8/27/23,5,67,7,833,842,3,Ladder-backed Woodpecker,1,Pinyon woodland
8/27/23,5,67,7,833,842,3,Mourning Dove,1,Pinyon woodland
8/27/23,5,67,7,955,1004,3,Orange-crowned Warbler ,NA,Pinyon woodland
8/27/23,0,67,7,658,707,3,Pinyon Jay,NA,Pinyon woodland
8/27/23,5,67,7,725,734,3,Pinyon Jay,NA,Pinyon woodland
8/27/23,5,67,7,725,734,3,Pinyon Jay,NA,Pinyon woodland
8/27/23,5,67,7,753,802,3,Pinyon Jay,NA,Pinyon woodland
8/27/23,5,67,7,814,823,3,Pinyon Jay,NA,Pinyon woodland
8/27/23,5,67,7,833,842,3,Pinyon Jay,NA,Pinyon woodland
8/27/23,5,67,7,853,902,3,Pinyon Jay,NA,Pinyon woodland
8/27/23,5,67,7,908,917,3,Pinyon Jay,NA,Pinyon woodland
8/27/23,5,67,7,908,917,3,Pinyon Jay,NA,Pinyon woodland
8/27/23,5,67,7,933,942,3,Pinyon Jay,3,Pinyon woodland
8/27/23,0,67,7,658,707,3,Spotted Towhee,1,Pinyon woodland
8/27/23,0,67,7,658,707,3,Spotted Towhee,1,Pinyon woodland
8/27/23,5,67,7,725,734,3,Spotted Towhee,2,Pinyon woodland
8/27/23,5,67,7,753,802,3,Spotted Towhee,1,Pinyon woodland
8/27/23,5,67,7,753,802,3,Spotted Towhee,1,Pinyon woodland
8/27/23,5,67,7,833,842,3,Spotted Towhee,1,Pinyon woodland
8/27/23,5,67,7,833,842,3,Spotted Towhee,1,Pinyon woodland
8/27/23,5,67,7,853,902,3,Spotted Towhee,1,Pinyon woodland
8/27/23,5,67,7,853,902,3,Spotted Towhee,1,Pinyon woodland
8/27/23,5,67,7,853,902,3,Spotted Towhee,1,Pinyon woodland
8/27/23,5,67,7,908,917,3,Spotted Towhee,1,Pinyon woodland
8/27/23,5,67,7,908,917,3,Spotted Towhee,1,Pinyon woodland
8/27/23,5,67,7,853,902,3,Western Wood-Peewee,NA,Pinyon woodland
8/27/23,0,67,7,658,707,3,Woodhouse's Scrub-Jay,2,Pinyon woodland
8/27/23,5,67,7,725,734,3,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/27/23,5,67,7,753,802,3,Woodhouse's Scrub-Jay,NA,Pinyon woodland
8/27/23,5,67,7,753,802,3,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/27/23,5,67,7,753,802,3,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/27/23,5,67,7,814,823,3,Woodhouse's Scrub-Jay,2,Pinyon woodland
8/27/23,5,67,7,814,823,3,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/27/23,5,67,7,833,842,3,Woodhouse's Scrub-Jay,2,Pinyon woodland
8/27/23,5,67,7,833,842,3,Woodhouse's Scrub-Jay,3,Pinyon woodland
8/27/23,5,67,7,853,902,3,Woodhouse's Scrub-Jay,NA,Pinyon woodland
8/27/23,5,67,7,853,902,3,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/27/23,5,67,7,908,917,3,Woodhouse's Scrub-Jay,2,Pinyon woodland
8/27/23,5,67,7,908,917,3,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/27/23,5,67,7,933,942,3,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/27/23,5,67,7,955,1004,3,Woodhouse's Scrub-Jay,1,Pinyon woodland
8/27/23,5,67,7,955,1004,3,Woodhouse's Scrub-Jay,2,Pinyon woodland
8/28/23,10,72,1,728,737,1,American Kestrel,NA,Desert grassland
8/28/23,10,72,1,807,816,1,American Kestrel,1,Desert grassland
8/28/23,10,72,1,820,829,1,American Kestrel,NA,Desert grassland
8/28/23,10,72,1,833,842,1,Broad-tailed Hummingbird,NA,Desert grassland
8/28/23,10,72,1,754,803,1,Burrowing Owl,1,Desert grassland
8/28/23,10,72,1,741,750,1,Chihuahuan Meadowlark,1,Desert grassland
8/28/23,10,72,1,807,816,1,Chihuahuan Meadowlark,1,Desert grassland
8/28/23,10,72,1,833,842,1,Chihuahuan Meadowlark,1,Desert grassland
8/28/23,10,72,1,833,842,1,Chihuahuan Meadowlark,1,Desert grassland
8/28/23,10,72,1,716,725,1,Chihuahuan Meadowlark,1,Desert grassland
8/28/23,10,72,1,703,712,1,Chihuahuan Raven,NA,Desert grassland
8/28/23,10,72,1,807,816,1,Common Raven,1,Desert grassland
8/28/23,10,72,1,728,737,1,Horned Lark,2,Desert grassland
8/28/23,10,72,1,741,750,1,Horned Lark,2,Desert grassland
8/28/23,10,72,1,741,750,1,Horned Lark,NA,Desert grassland
8/28/23,10,72,1,741,750,1,Horned Lark,1,Desert grassland
8/28/23,10,72,1,741,750,1,Horned Lark,NA,Desert grassland
8/28/23,10,72,1,754,803,1,Horned Lark,1,Desert grassland
8/28/23,10,72,1,754,803,1,Horned Lark,NA,Desert grassland
8/28/23,10,72,1,754,803,1,Horned Lark,1,Desert grassland
8/28/23,10,72,1,754,803,1,Horned Lark,6,Desert grassland
8/28/23,10,72,1,807,816,1,Horned Lark,1,Desert grassland
8/28/23,10,72,1,807,816,1,Horned Lark,23,Desert grassland
8/28/23,10,72,1,820,829,1,Horned Lark,2,Desert grassland
8/28/23,10,72,1,820,829,1,Horned Lark,1,Desert grassland
8/28/23,10,72,1,820,829,1,Horned Lark,1,Desert grassland
8/28/23,10,72,1,820,829,1,Horned Lark,2,Desert grassland
8/28/23,10,72,1,833,842,1,Horned Lark,1,Desert grassland
8/28/23,10,72,1,833,842,1,Horned Lark,NA,Desert grassland
8/28/23,10,72,1,703,712,1,Horned Lark,2,Desert grassland
8/28/23,10,72,1,703,712,1,Horned Lark,NA,Desert grassland
8/28/23,10,72,1,703,712,1,Horned Lark,2,Desert grassland
8/28/23,10,72,1,703,712,1,Horned Lark,NA,Desert grassland
8/28/23,10,72,1,716,725,1,Horned Lark,2,Desert grassland
8/28/23,10,72,1,716,725,1,Horned Lark,2,Desert grassland
8/28/23,10,72,1,716,725,1,Horned Lark,NA,Desert grassland
8/28/23,10,72,1,728,737,1,Lark Bunting,2,Desert grassland
8/28/23,10,72,1,741,750,1,Lark Bunting,1,Desert grassland
8/28/23,10,72,1,833,842,1,Lark Bunting,1,Desert grassland
8/28/23,10,72,1,728,737,1,Loggerhead Shrike,1,Desert grassland
8/28/23,10,72,1,807,816,1,Loggerhead Shrike,1,Desert grassland
8/28/23,10,72,1,703,712,1,Loggerhead Shrike,1,Desert grassland
8/28/23,10,72,1,820,829,1,Red-tailed Hawk,NA,Desert grassland
8/29/23,10,68,1,831,840,2,American Kestrel,NA,Desert grassland
8/29/23,10,68,1,831,840,2,American Kestrel,1,Desert grassland
8/29/23,10,68,1,802,811,2,Cactus Wren,3,Desert grassland
8/29/23,10,68,1,831,840,2,Cactus Wren,1,Desert grassland
8/29/23,10,68,1,831,840,2,Chihuahuan Meadowlark,1,Desert grassland
8/29/23,10,68,1,725,734,2,Common Raven,NA,Desert grassland
8/29/23,10,68,1,650,659,2,Ferruginous Hawk,NA,Desert grassland
8/29/23,10,68,1,650,659,2,Ferruginous Hawk,NA,Desert grassland
8/29/23,10,68,1,706,715,2,Ferruginous Hawk,1,Desert grassland
8/29/23,10,68,1,737,746,2,Greater Yellowlegs,NA,Desert grassland
8/29/23,10,68,1,725,734,2,Horned Lark,1,Desert grassland
8/29/23,10,68,1,737,746,2,Horned Lark,2,Desert grassland
8/29/23,10,68,1,750,759,2,Horned Lark,2,Desert grassland
8/29/23,10,68,1,750,759,2,Horned Lark,2,Desert grassland
8/29/23,10,68,1,750,759,2,Horned Lark,2,Desert grassland
8/29/23,10,68,1,802,811,2,Horned Lark,3,Desert grassland
8/29/23,10,68,1,802,811,2,Horned Lark,2,Desert grassland
8/29/23,10,68,1,819,828,2,Horned Lark,2,Desert grassland
8/29/23,10,68,1,819,828,2,Horned Lark,1,Desert grassland
8/29/23,10,68,1,819,828,2,Horned Lark,5,Desert grassland
8/29/23,10,68,1,819,828,2,Horned Lark,2,Desert grassland
8/29/23,10,68,1,831,840,2,Horned Lark,2,Desert grassland
8/29/23,10,68,1,650,659,2,Horned Lark,2,Desert grassland
8/29/23,10,68,1,706,715,2,Horned Lark,1,Desert grassland
8/29/23,10,68,1,750,759,2,Lark Bunting,2,Desert grassland
8/29/23,10,68,1,802,811,2,Lark Bunting,3,Desert grassland
8/29/23,10,68,1,802,811,2,Lark Bunting,1,Desert grassland
8/29/23,10,68,1,831,840,2,Lark Bunting,1,Desert grassland
8/29/23,10,68,1,706,715,2,Lark Bunting,1,Desert grassland
8/29/23,10,68,1,725,734,2,Loggerhead Shrike,1,Desert grassland
8/29/23,10,68,1,737,746,2,Loggerhead Shrike,1,Desert grassland
8/29/23,10,68,1,802,811,2,Loggerhead Shrike,1,Desert grassland
8/29/23,10,68,1,650,659,2,Loggerhead Shrike,2,Desert grassland
8/29/23,10,68,1,706,715,2,Loggerhead Shrike,1,Desert grassland
8/29/23,10,68,1,650,659,2,Mourning Dove,NA,Desert grassland
8/29/23,10,68,1,750,759,2,Northern Harrier,NA,Desert grassland
8/29/23,10,68,1,650,659,2,Yellow-headed Blackbird,NA,Desert grassland
8/30/23,0,67,1,758,807,3,Broad-tailed Hummingbird,1,Desert grassland
8/30/23,0,67,1,746,755,3,Burrowing Owl,1,Desert grassland
8/30/23,0,67,1,721,730,3,Cactus Wren,1,Desert grassland
8/30/23,0,67,1,758,807,3,Cactus Wren,3,Desert grassland
8/30/23,0,67,1,809,818,3,Cactus Wren,1,Desert grassland
8/30/23,0,67,1,822,831,3,Cactus Wren,NA,Desert grassland
8/30/23,0,67,1,721,730,3,Common Raven,2,Desert grassland
8/30/23,0,67,1,721,730,3,Common Raven,NA,Desert grassland
8/30/23,0,67,1,732,741,3,Common Raven,NA,Desert grassland
8/30/23,0,67,1,758,807,3,Common Raven,NA,Desert grassland
8/30/23,0,67,1,809,818,3,Common Raven,NA,Desert grassland
8/30/23,0,67,1,657,706,3,Common Raven,NA,Desert grassland
8/30/23,0,67,1,708,717,3,Curve-billed Thrasher,1,Desert grassland
8/30/23,0,67,1,721,730,3,Horned Lark,1,Desert grassland
8/30/23,0,67,1,721,730,3,Horned Lark,2,Desert grassland
8/30/23,0,67,1,721,730,3,Horned Lark,2,Desert grassland
8/30/23,0,67,1,732,741,3,Horned Lark,2,Desert grassland
8/30/23,0,67,1,732,741,3,Horned Lark,1,Desert grassland
8/30/23,0,67,1,746,755,3,Horned Lark,2,Desert grassland
8/30/23,0,67,1,746,755,3,Horned Lark,NA,Desert grassland
8/30/23,0,67,1,746,755,3,Horned Lark,2,Desert grassland
8/30/23,0,67,1,758,807,3,Horned Lark,1,Desert grassland
8/30/23,0,67,1,758,807,3,Horned Lark,2,Desert grassland
8/30/23,0,67,1,809,818,3,Horned Lark,3,Desert grassland
8/30/23,0,67,1,809,818,3,Horned Lark,NA,Desert grassland
8/30/23,0,67,1,809,818,3,Horned Lark,1,Desert grassland
8/30/23,0,67,1,822,831,3,Horned Lark,2,Desert grassland
8/30/23,0,67,1,822,831,3,Horned Lark,2,Desert grassland
8/30/23,0,67,1,657,706,3,Horned Lark,1,Desert grassland
8/30/23,0,67,1,657,706,3,Horned Lark,1,Desert grassland
8/30/23,0,67,1,708,717,3,Horned Lark,1,Desert grassland
8/30/23,0,67,1,721,730,3,Lark Bunting,2,Desert grassland
8/30/23,0,67,1,746,755,3,Lark Bunting,3,Desert grassland
8/30/23,0,67,1,809,818,3,Lark Bunting,3,Desert grassland
8/30/23,0,67,1,822,831,3,Lark Bunting,1,Desert grassland
8/30/23,0,67,1,822,831,3,Lark Bunting,1,Desert grassland
8/30/23,0,67,1,708,717,3,Lark Bunting,2,Desert grassland
8/30/23,0,67,1,721,730,3,Loggerhead Shrike,1,Desert grassland
8/30/23,0,67,1,657,706,3,Loggerhead Shrike,1,Desert grassland
8/30/23,0,67,1,657,706,3,Loggerhead Shrike,2,Desert grassland
8/30/23,0,67,1,708,717,3,Loggerhead Shrike,2,Desert grassland
8/30/23,0,67,1,708,717,3,Loggerhead Shrike,1,Desert grassland
8/30/23,0,67,1,758,807,3,Mourning Dove,1,Desert grassland
8/30/23,0,67,1,732,741,3,Say's Phoebe,NA,Desert grassland
8/30/23,0,67,1,721,730,3,Swainson's Hawk,NA,Desert grassland
8/30/23,0,67,1,732,741,3,Swainson's Hawk,1,Desert grassland
8/30/23,0,67,1,809,818,3,Swainson's Hawk,1,Desert grassland
8/30/23,0,67,1,822,831,3,Swainson's Hawk,NA,Desert grassland
8/30/23,0,67,1,758,807,3,Western Meadowlark,3,Desert grassland
8/30/23,0,67,1,809,818,3,Western Meadowlark,1,Desert grassland
8/31/23,8,71,1,643,652,1,Black-throated Sparrow,1,Desert shrubland
8/31/23,8,71,1,643,652,1,Black-throated Sparrow,2,Desert shrubland
8/31/23,8,71,1,659,708,1,Black-throated Sparrow,3,Desert shrubland
8/31/23,8,71,1,711,720,1,Black-throated Sparrow,2,Desert shrubland
8/31/23,8,71,1,711,720,1,Black-throated Sparrow,2,Desert shrubland
8/31/23,8,71,1,725,734,1,Black-throated Sparrow,2,Desert shrubland
8/31/23,8,71,1,725,734,1,Black-throated Sparrow,5,Desert shrubland
8/31/23,8,71,1,755,804,1,Black-throated Sparrow,5,Desert shrubland
8/31/23,8,71,1,755,804,1,Black-throated Sparrow,2,Desert shrubland
8/31/23,8,71,1,838,847,1,Black-throated Sparrow,2,Desert shrubland
8/31/23,8,71,1,838,847,1,Black-throated Sparrow,2,Desert shrubland
8/31/23,8,71,1,856,905,1,Black-throated Sparrow,2,Desert shrubland
8/31/23,8,71,1,755,804,1,Blue-gray Gnatcatcher,3,Desert shrubland
8/31/23,8,71,1,755,804,1,Blue-gray Gnatcatcher,1,Desert shrubland
8/31/23,8,71,1,856,905,1,Blue-gray Gnatcatcher,1,Desert shrubland
8/31/23,8,71,1,755,804,1,Brewer's Sparrow,1,Desert shrubland
8/31/23,8,71,1,823,832,1,Brewer's Sparrow,5,Desert shrubland
8/31/23,8,71,1,838,847,1,Brewer's Sparrow,2,Desert shrubland
8/31/23,8,71,1,856,905,1,Brewer's Sparrow,3,Desert shrubland
8/31/23,8,71,1,838,847,1,Broad-tailed Hummingbird,1,Desert shrubland
8/31/23,8,71,1,856,905,1,Cactus Wren,1,Desert shrubland
8/31/23,8,71,1,643,652,1,Chihuahuan Meadowlark,1,Desert shrubland
8/31/23,8,71,1,755,804,1,Chihuahuan Meadowlark,7,Desert shrubland
8/31/23,8,71,1,823,832,1,Chihuahuan Meadowlark,1,Desert shrubland
8/31/23,8,71,1,838,847,1,Chihuahuan Meadowlark,1,Desert shrubland
8/31/23,8,71,1,856,905,1,Chihuahuan Meadowlark,NA,Desert shrubland
8/31/23,8,71,1,856,905,1,Common Raven,1,Desert shrubland
8/31/23,8,71,1,643,652,1,Golden Eagle,NA,Desert shrubland
8/31/23,8,71,1,643,652,1,Lark Bunting,NA,Desert shrubland
8/31/23,8,71,1,643,652,1,Lark Bunting,NA,Desert shrubland
8/31/23,8,71,1,643,652,1,Lark Bunting,NA,Desert shrubland
8/31/23,8,71,1,659,708,1,Lark Bunting,1,Desert shrubland
8/31/23,8,71,1,725,734,1,Lark Bunting,3,Desert shrubland
8/31/23,8,71,1,755,804,1,Lark Bunting,NA,Desert shrubland
8/31/23,8,71,1,823,832,1,Lark Bunting,2,Desert shrubland
8/31/23,8,71,1,711,720,1,Loggerhead Shrike,1,Desert shrubland
8/31/23,8,71,1,725,734,1,Loggerhead Shrike,1,Desert shrubland
8/31/23,8,71,1,643,652,1,Mourning Dove,NA,Desert shrubland
8/31/23,8,71,1,659,708,1,Mourning Dove,NA,Desert shrubland
8/31/23,8,71,1,755,804,1,Rock Wren,2,Desert shrubland
8/31/23,8,71,1,711,720,1,Scaled Quail,5,Desert shrubland
8/31/23,8,71,1,823,832,1,Western Meadowlark,1,Desert shrubland
8/31/23,8,71,1,643,652,1,Wilson's Warbler,3,Desert shrubland
8/31/23,8,71,1,711,720,1,Wilson's Warbler,1,Desert shrubland
9/1/23,0,61,3,936,945,2,Black-chinned Hummingbird,1,Desert shrubland
9/1/23,0,61,3,702,711,2,Black-throated Sparrow,2,Desert shrubland
9/1/23,0,61,3,702,711,2,Black-throated Sparrow,2,Desert shrubland
